UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Tool wear [min]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Tool wear [min]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Tool wear [min]_roll_var,Air temperature [K]_lag1,Process temperature [K]_lag1,Rotational speed [rpm]_lag1,Torque [Nm]_lag1,Tool wear [min]_lag1,Air temperature [K]_lag2,Process temperature [K]_lag2,Rotational speed [rpm]_lag2,Torque [Nm]_lag2,Tool wear [min]_lag2
7497,L54676,L,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,300.28,311.75,1530.6,42.53,168.7,0.0788810638056498,0.0849836586237229,158.6394934714804,10.586684508800966,7.334090869969694,0.0062222222271109,0.0072222222330734,25166.488888887867,112.07788888888636,53.78888888897282,300.3,311.9,1609.0,34.0,177.0,300.2,311.8,1436.0,48.2,175.0
7498,M22357,M,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,300.28000000000003,311.76000000000005,1508.2,43.68,171.0,0.0788810638056498,0.0843274043355267,146.2986291422034,10.123328394247332,7.211102550934208,0.0062222222271109,0.0071111111219674,21403.288888887968,102.48177777777428,52.00000000008984,300.2,311.8,1464.0,44.5,179.0,300.3,311.9,1609.0,34.0,177.0
7499,M22358,M,300.2,311.8,1748,28.5,184,0,0,0,0,0,0,300.27,311.77,1528.5,42.18,173.4,0.08232726026474,0.0823272603008207,164.87655314742835,11.206327577657882,7.136759301912135,0.0067777777826982,0.006777777788639,27184.27777777676,125.58177777777556,50.93333333342939,300.3,311.8,1483.0,45.1,181.0,300.2,311.8,1464.0,44.5,179.0
7500,L54679,L,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,300.28000000000003,311.79,1528.0,42.010000000000005,175.9,0.0788810638056498,0.0567646213155305,164.13273761061365,11.455464489345886,7.078135347681797,0.0062222222271109,0.0032222222330955,26939.555555554543,131.2276666666646,50.1000000001025,300.2,311.8,1748.0,28.5,184.0,300.3,311.8,1483.0,45.1,181.0
7501,L54680,L,300.2,311.8,1410,51.4,189,0,0,0,0,0,0,300.26,311.79,1498.3,44.15,178.3,0.0699205899134403,0.0567646213155305,154.74642340149472,10.95031709332842,7.040359839296236,0.0048888888938435,0.0032222222330955,23946.45555555468,119.90944444444057,49.56666666677532,300.3,311.8,1746.0,26.3,187.0,300.2,311.8,1748.0,28.5,184.0
7502,L54681,L,300.2,311.7,1640,30.8,191,0,0,0,0,0,0,300.24,311.78000000000003,1530.3,41.44,180.6,0.0516397779980403,0.0632455532892858,146.65382519540165,10.51403295072292,7.058485830710211,0.0026666666716868,0.0040000000108678,21507.34444444342,110.5448888888873,49.82222222233682,300.2,311.8,1410.0,51.4,189.0,300.3,311.8,1746.0,26.3,187.0
7503,H36916,H,300.3,311.7,1655,29.9,193,0,0,0,0,0,0,300.24,311.78,1563.9,39.29,182.9,0.0516397779980403,0.0632455532892858,130.46025363219482,10.449077577577002,6.967384333059651,0.0026666666716868,0.0040000000108678,17019.8777777766,109.18322222222244,48.54444444456507,300.2,311.7,1640.0,30.8,191.0,300.2,311.8,1410.0,51.4,189.0
7504,M22363,M,300.3,311.7,1646,28.9,198,0,0,0,0,0,0,300.25,311.78000000000003,1583.7,36.760000000000005,185.4,0.0527046277167924,0.0632455532892858,125.8597544005887,9.453300423074008,7.486283753944386,0.0027777777827656,0.0040000000108678,15840.677777776507,89.36488888889123,56.044444444571646,300.3,311.7,1655.0,29.9,193.0,300.2,311.7,1640.0,30.8,191.0
7505,L54684,L,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,300.27000000000004,311.78,1599.0,36.14,188.0,0.0674948558075176,0.0632455532892858,114.71607462677773,8.800404031129137,7.972173828742674,0.0045555555604776,0.0040000000108678,13159.777777776437,77.44711111111395,63.55555555568963,300.3,311.7,1646.0,28.9,198.0,300.3,311.7,1655.0,29.9,193.0
7506,L54685,L,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,300.29,311.78,1592.7,36.67999999999999,190.6,0.099442892625598,0.0632455532892858,115.83038365548336,8.820153689767174,8.221921916446359,0.0098888888937462,0.0040000000108678,13416.677777776467,77.7951111111135,67.60000000014098,300.4,311.8,1589.0,42.0,201.0,300.3,311.7,1646.0,28.9,198.0
7507,L54686,L,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,300.32000000000005,311.79,1597.4,36.41,193.2,0.1135292424604799,0.0737864788109417,110.87550576108524,8.592561382446664,8.256983576217511,0.0128888888936504,0.0054444444553175,12293.377777776446,73.83211111111372,68.17777777792571,300.5,311.9,1546.0,39.4,203.0,300.4,311.8,1589.0,42.0,201.0
7508,L54687,L,300.5,311.9,1750,28.3,207,0,0,0,0,0,0,300.34000000000003,311.8,1624.1,34.730000000000004,195.8,0.1264911064253106,0.0816496581593889,112.40348946737812,8.343467171652827,8.080154013943288,0.0160000000046992,0.006666666677545,12634.54444444298,69.61344444444845,65.28888888904382,300.5,311.9,1511.0,41.8,205.0,300.5,311.9,1546.0,39.4,203.0
7509,M22368,M,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,300.37,311.81,1622.3,34.63,198.3,0.1251665557218599,0.0875595036392453,110.32381630655726,8.431956409333067,7.888810641249729,0.0156666666712734,0.007666666677551,12171.34444444299,71.09788888889297,62.23333333349496,300.5,311.9,1750.0,28.3,207.0,300.5,311.9,1511.0,41.8,205.0
7510,L54689,L,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,300.4,311.82,1584.9,38.01,200.8,0.1414213562532839,0.0918936584065235,126.00833305777331,11.08035799662333,7.871185143021597,0.0200000000045182,0.0084444444553348,15878.099999998723,122.7743333333346,61.95555555572392,300.5,311.9,1730.0,27.5,209.0,300.5,311.9,1750.0,28.3,207.0
7511,L54690,L,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,300.43,311.82,1596.3,36.760000000000005,203.3,0.1251665557211499,0.0918936584065235,112.9021700411408,10.060064059880096,7.674633541751362,0.0156666666710957,0.0084444444553348,12746.899999998672,101.2048888888912,58.900000000175055,300.6,311.9,1372.0,60.1,212.0,300.5,311.9,1730.0,27.5,209.0
7512,L54691,L,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,300.45,311.83,1592.4,37.29,184.2,0.0971825316032412,0.0823272603010327,111.89399745591966,9.84857011618109,65.03127452746709,0.0094444444488149,0.0067777777886739,12520.266666665357,96.9943333333352,4229.06666666679,300.5,311.8,1524.0,38.9,214.0,300.6,311.9,1372.0,60.1,212.0
7513,M22372,M,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,300.47,311.84000000000003,1590.5,37.74,165.1,0.0823272602610517,0.069920589955974,110.86954295727142,9.572321209264492,86.62364316718404,0.0067777777820909,0.0048888888997914,12292.055555554252,91.62933333333484,7503.65555555563,300.4,311.8,1601.0,36.1,0.0,300.5,311.8,1524.0,38.9,214.0
7514,L54693,L,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,300.48,311.85,1652.0,36.34,145.8,0.0632455532372486,0.0527046277729635,240.2073178642856,11.778436040305104,99.08335435940356,0.0040000000042856,0.0027777777886866,57699.55555555395,138.7315555555582,9817.511111111136,300.5,311.8,1636.0,34.4,2.0,300.4,311.8,1601.0,36.1,0.0
7515,L54694,L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,300.48,311.85,1656.7,35.37,126.4,0.0632455532372486,0.0527046277729635,239.29574913807792,11.65933579202154,105.83656163055257,0.0040000000042856,0.0027777777886866,57262.45555555393,135.94011111111456,11201.37777777775,300.4,311.8,2261.0,14.9,5.0,300.5,311.8,1636.0,34.4,2.0
7516,M22375,M,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,300.47,311.85,1635.6,37.260000000000005,107.0,0.067494855803015,0.0527046277729635,258.6603092002212,13.732702250872295,107.9938269840762,0.0045555555598697,0.0027777777886866,66905.15555555403,188.587111111113,11662.666666666588,300.4,311.8,1636.0,32.3,7.0,300.4,311.8,2261.0,14.9,5.0
7517,M22376,M,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,300.45,311.83,1608.1,38.83,87.7,0.084983658585587,0.0674948558517701,286.49973821977323,15.135245840972232,105.75658634598332,0.0072222222265916,0.0045555555664512,82082.0999999986,229.0756666666672,11184.455555555423,300.4,311.9,1335.0,58.3,9.0,300.4,311.8,1636.0,32.3,7.0
7518,L54697,L,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,300.42999999999995,311.81,1577.6,40.73,68.5,0.0948683298283701,0.0737864788110133,285.94917963395534,14.856502504515174,98.89753395419947,0.0090000000044244,0.0054444444553281,81766.93333333207,220.71566666666564,9780.72222222204,300.3,311.7,1236.0,57.5,12.0,300.4,311.9,1335.0,58.3,9.0
7519,L54698,L,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,300.4,311.77000000000004,1554.6,42.06,49.3,0.1154700538574541,0.1159501809196613,281.5450230424946,14.117459639278753,86.44336617436484,0.0133333333378433,0.0134444444553021,79267.59999999884,199.30266666666452,7472.455555555323,300.3,311.7,1445.0,47.3,15.0,300.3,311.7,1236.0,57.5,12.0
7520,L54699,L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,300.36,311.74,1617.3,38.15,30.0,0.1074967699988196,0.1173787791238971,305.1855719612772,13.9798466054214,64.9563956307079,0.0115555555601791,0.0137777777886166,93138.23333333188,195.4361111111122,4219.333333333049,300.2,311.5,1500.0,40.8,17.0,300.3,311.7,1445.0,47.3,15.0
7521,L54700,L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,300.33,311.72,1617.8,37.81,10.7,0.1059349905693631,0.1229272594746012,305.01978077932125,14.000908700668177,7.2579458373180605,0.011222222226931,0.0151111111219359,93037.0666666652,196.02544444444584,52.67777777744256,300.2,311.6,1999.0,21.0,19.0,300.2,311.5,1500.0,40.8,17.0
7522,M22381,M,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,300.31,311.7,1604.4,38.27,13.0,0.1100504934831214,0.124721912935803,308.76031696662693,14.014044542688076,7.1336448529878345,0.0121111111158785,0.015555555566366,95332.93333333194,196.39344444444544,50.88888888855982,300.2,311.6,1529.0,35.5,21.0,300.2,311.6,1999.0,21.0,19.0
7523,L54702,L,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,300.27,311.67,1574.2,40.23,15.4,0.1059349905701933,0.1337493510252692,319.8947048986916,14.763246406005823,7.058485830679238,0.0112222222271069,0.0178888888996806,102332.622222221,217.95344444444385,49.82222222189957,300.2,311.6,1467.0,40.7,23.0,300.2,311.6,1529.0,35.5,21.0
7524,M22383,M,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,300.24,311.64,1482.4,43.36,17.7,0.1074967700004558,0.1349897115820201,215.6335368680425,11.821092260117888,7.040359839266042,0.0115555555605308,0.0182222222329969,46497.82222222146,139.73822222221904,49.56666666635017,300.1,311.5,1334.0,54.0,26.0,300.2,311.6,1467.0,40.7,23.0
7525,L54704,L,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,300.22,311.61,1482.7,43.24,20.1,0.0918936583746782,0.1286683938126022,215.872930730607,11.951215651788418,7.078135347652652,0.008444444449482,0.0165555555663149,46601.12222222146,142.83155555555246,50.099999999689935,300.1,311.5,1343.0,46.2,28.0,300.1,311.5,1334.0,54.0,26.0
7526,H36939,H,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,300.19,311.57,1487.5,42.32000000000001,22.5,0.0737864787720237,0.082327260300101,212.7347069839681,10.97753261084748,6.96419413857026,0.0054444444495743,0.0067777777885205,45256.05555555477,120.5062222222199,48.49999999969637,300.2,311.5,1639.0,31.1,31.0,300.1,311.5,1343.0,46.2,28.0
7527,L54706,L,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,300.17,311.54,1529.9,39.71,25.1,0.0674948558095007,0.0843274043347954,198.83854421782928,10.029118716129652,7.445356494690948,0.0045555555607452,0.007111111121844,39536.76666666565,100.58322222222208,55.43333333303668,300.1,311.5,1383.0,49.1,33.0,300.2,311.5,1639.0,31.1,31.0
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,300.15,311.5,1532.4,39.5,27.6,0.0527046277192865,0.0942809042150629,197.80697662114693,9.87330857525593,7.862710869791173,0.0027777777830285,0.0088888888996098,39127.59999999897,97.48222222222228,61.822222221932265,300.1,311.4,1660.0,31.4,38.0,300.1,311.5,1383.0,49.1,33.0
7529,M22388,M,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,300.14000000000004,311.48,1557.2,38.08,30.1,0.0516397780005717,0.1135292424867047,208.5483157448145,10.65570269855542,8.089087299136416,0.0026666666719483,0.0128888888996049,43492.39999999883,113.54400000000123,65.43333333305009,300.1,311.3,1470.0,45.2,40.0,300.1,311.4,1660.0,31.4,38.0
7530,L54709,L,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,300.13,311.46,1504.0,39.55,32.7,0.0483045892089614,0.1074967700271393,139.87216385765024,8.908329435608753,8.300602387762211,0.0023333333386465,0.0115555555662676,19564.22222222136,79.35833333333335,68.89999999972372,300.1,311.3,1748.0,26.6,42.0,300.1,311.3,1470.0,45.2,40.0
7531,M22390,M,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,300.12,311.44,1512.8,39.93,35.3,0.0421637021989596,0.096609178363347,144.31739711867797,8.796722874646731,8.30060238776263,0.0017777777831225,0.009333333344041,20827.511111110198,77.38233333333304,68.89999999973068,300.1,311.4,1467.0,35.7,45.0,300.1,311.3,1748.0,26.6,42.0
7532,H36945,H,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,300.11,311.42,1503.8,41.53,38.0,0.0316227766866929,0.0788810638424979,150.17826444299538,10.28202855039362,8.24621125121943,0.0010000000053764,0.0062222222329242,22553.51111111025,105.72011111110952,67.99999999973791,300.1,311.4,1617.0,39.3,47.0,300.1,311.4,1467.0,35.7,45.0
7533,M22392,M,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,300.1,311.4,1533.3,39.34,40.9,0.0471404521364585,0.0816496581582753,141.8614739024543,9.643328148402812,8.646772037379751,0.0022222222276297,0.0066666666773632,20124.67777777672,92.993777777778,74.76666666641236,300.1,311.4,1377.0,56.7,50.0,300.1,311.4,1617.0,39.3,47.0
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,300.09000000000003,311.37,1549.4,38.510000000000005,43.9,0.0567646212676595,0.0948683298613856,126.12797733518724,9.339694260996437,8.875058685238109,0.0032222222276608,0.0090000000106886,15908.266666665508,87.22988888888979,78.7666666664204,300.0,311.3,1629.0,32.1,55.0,300.1,311.4,1377.0,56.7,50.0
7535,L54714,L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,300.07,311.34,1527.3,40.13,46.8,0.0483045892109043,0.0966091783632164,128.03128957840775,9.316538460656322,8.929352346788363,0.0023333333388342,0.0093333333440157,16392.0111111101,86.79788888888845,79.73333333309486,300.0,311.2,1504.0,37.9,58.0,300.0,311.3,1629.0,32.1,55.0
7536,L54715,L,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,300.06,311.30999999999995,1551.9,38.39,49.7,0.0516397780029992,0.0875595036380659,120.64497963491866,9.076887621254867,8.654478609354193,0.002666666672199,0.0076666666773444,14555.211111109937,82.38988888888987,74.89999999976929,300.0,311.2,1418.0,47.3,60.0,300.0,311.2,1504.0,37.9,58.0
7537,L54716,L,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,300.06000000000006,311.3,1643.8,36.5,52.3,0.0516397780029992,0.081649658158157,347.9766275676162,12.143676909770427,8.654478609354596,0.002666666672199,0.0066666666773439,121087.7333333315,147.46888888889143,74.89999999977626,300.0,311.2,1629.0,31.7,62.0,300.0,311.2,1418.0,47.3,60.0
7538,L54717,L,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,300.06000000000006,311.3,1627.3,38.45,54.9,0.0516397780029992,0.081649658158157,360.8086750620033,14.939674992746324,8.451824260662105,0.002666666672199,0.0066666666773439,130182.8999999983,223.19388888888983,71.43333333311654,300.1,311.3,2579.0,12.5,64.0,300.0,311.2,1629.0,31.7,62.0
7539,M22398,M,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,300.07,311.30999999999995,1597.5,39.64,57.5,0.0674948558118018,0.0875595036380659,362.0362934538142,14.353334881560528,8.03118920209144,0.0045555555610559,0.0076666666773444,131070.2777777763,206.0182222222222,64.49999999979015,300.1,311.3,1305.0,64.7,66.0,300.1,311.3,2579.0,12.5,64.0
7540,L54719,L,300.2,311.3,1487,36.9,71,0,0,0,0,0,0,300.08000000000004,311.3,1599.5,39.760000000000005,60.1,0.078881063809324,0.081649658158157,361.2897421430288,14.321716222420951,7.738073260028937,0.0062222222276906,0.0066666666773439,130530.27777777628,205.11155555555544,59.877777777574856,300.2,311.4,1450.0,38.5,68.0,300.1,311.3,1305.0,64.7,66.0
7541,M22400,M,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,300.09000000000003,311.29,1596.5,38.95,62.7,0.0875595036081395,0.073786478809611,361.2528354367749,14.577398792499164,7.196449741969501,0.0076666666721038,0.0054444444551211,130503.6111111096,212.5005555555561,51.7888888886929,300.2,311.3,1487.0,36.9,71.0,300.2,311.4,1450.0,38.5,68.0
7542,M22401,M,300.3,311.5,1528,40.9,76,0,0,0,0,0,0,300.11,311.3,1611.6,37.370000000000005,65.3,0.1100504934858864,0.0942809042148381,354.14441498725495,13.234135156228954,6.783149055632055,0.0121111111164871,0.0088888888995674,125418.26666666503,175.14233333333516,46.011111110922045,300.2,311.3,1587.0,31.2,73.0,300.2,311.3,1487.0,36.9,71.0
7543,M22402,M,300.4,311.6,1401,49.9,79,0,0,0,0,0,0,300.15,311.33000000000004,1588.8,39.15,67.7,0.135400640096667,0.1337493510248585,360.1875437416808,13.637468810433846,6.976946164160583,0.0183333333385871,0.0178888888995708,129735.0666666652,185.98055555555595,48.67777777759508,300.3,311.5,1528.0,40.9,76.0,300.2,311.3,1587.0,31.2,73.0
7544,L54723,L,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,300.18,311.36,1583.0,39.86,70.1,0.1316561177404887,0.1349897115816762,362.1663215215393,13.749521203784994,7.385421074269775,0.0173333333384974,0.0182222222329041,131164.444444443,189.04933333333312,54.54444444426812,300.4,311.6,1401.0,49.9,79.0,300.3,311.5,1528.0,40.9,76.0
7545,L54724,L,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,300.2,311.38,1583.7,39.55,72.5,0.1154700538600224,0.1229272594740153,361.8185702500306,13.597242367480256,7.633988327054727,0.0133333333384364,0.0151111111217918,130912.67777777632,184.88500000000008,58.27777777760783,300.3,311.5,1446.0,45.0,82.0,300.4,311.6,1401.0,49.9,79.0
7546,L54725,L,300.2,311.4,1891,22.6,86,0,0,0,0,0,0,300.22,311.4,1609.9,38.64,74.9,0.0918936583747097,0.1054092553896097,374.71928752660017,14.458231027495904,7.73807326003148,0.0084444444494878,0.0111111111217919,140414.54444444284,209.04044444444528,59.87777777761422,300.2,311.4,1425.0,44.2,84.0,300.3,311.5,1446.0,45.0,82.0
7547,H36960,H,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,300.23,311.42,1497.4,41.67,77.3,0.0823272602653101,0.1032795559505788,157.16884056467296,11.173187150992748,7.703534542292083,0.0067777777827921,0.0106666666773487,24702.04444444359,124.84011111110944,59.34444444428728,300.2,311.4,1891.0,22.6,86.0,300.2,311.4,1425.0,44.2,84.0
7548,L54727,L,300.1,311.4,1430,40.9,93,0,0,0,0,0,0,300.23,311.42999999999995,1509.9,39.29,80.0,0.0823272602653101,0.0948683298613584,144.63782354556866,7.725347888606717,8.027729719185523,0.0067777777827921,0.0090000000106835,20920.09999999906,59.68100000000027,64.44444444429446,300.2,311.5,1454.0,42.8,88.0,300.2,311.4,1891.0,22.6,86.0
7549,L54728,L,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,300.23,311.42999999999995,1514.4,39.8,82.7,0.0823272602653101,0.0948683298613584,143.26060170193,7.834964369202104,8.083591061174582,0.0067777777827921,0.0090000000106835,20523.59999999903,61.386666666666514,65.34444444430162,300.1,311.4,1430.0,40.9,93.0,300.2,311.5,1454.0,42.8,88.0
7550,L54729,L,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,300.24,311.44,1520.1,40.27,85.3,0.0843274043007107,0.0843274043345112,143.18321596238968,7.782466047325697,8.083591061175008,0.0071111111160955,0.0071111111217961,20501.433333332327,60.56677777777725,65.3444444443085,300.2,311.4,1495.0,43.6,95.0,300.1,311.4,1430.0,40.9,93.0
7551,M22410,M,300.3,311.4,1554,34.3,99,0,0,0,0,0,0,300.25,311.45,1516.8,40.58,87.9,0.0849836585890277,0.0707106781942246,141.84404581558,7.435022229661103,7.866242926432458,0.0072222222271764,0.0050000000106871,20119.73333333235,55.279555555554765,61.877777777648674,300.3,311.4,1544.0,41.6,97.0,300.2,311.4,1495.0,43.6,95.0
7552,M22411,M,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,300.23999999999995,311.42999999999995,1513.1,40.22,90.5,0.0843274043007107,0.0823272602997358,142.00191704495924,7.504635604448431,7.792446485032796,0.0071111111160955,0.0067777777884604,20164.544444443487,56.31955555555507,60.72222222209997,300.3,311.4,1554.0,34.3,99.0,300.3,311.4,1544.0,41.6,97.0
7553,L54732,L,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,300.23,311.4,1525.5,39.3,93.1,0.0674948558082139,0.0666666667467198,136.43007977226145,6.707707010099174,7.866242926433327,0.0045555555605715,0.0044444444551182,18613.166666665624,44.9933333333336,61.87777777766236,300.2,311.3,1491.0,37.3,102.0,300.3,311.4,1554.0,34.3,99.0
7554,L54733,L,300.3,311.3,1505,39.6,107,0,0,0,0,0,0,300.23,311.38,1531.4,38.760000000000005,95.6,0.0674948558082139,0.0632455532877038,133.8616200907947,6.408535974256058,7.919034733539326,0.0045555555605715,0.0040000000106677,17918.93333333225,41.06933333333404,62.71111111100226,300.3,311.3,1525.0,40.7,105.0,300.2,311.3,1491.0,37.3,102.0
7555,M22414,M,300.3,311.4,1371,50.2,109,0,0,0,0,0,0,300.24,311.38,1526.0,39.36,98.1,0.06992058991366,0.0632455532877038,139.5970391281,7.2057384539453615,7.7952977278975295,0.0048888888938742,0.0040000000106677,19487.333333332284,51.92266666666689,60.76666666656438,300.3,311.3,1505.0,39.6,107.0,300.3,311.3,1525.0,40.7,105.0
7556,L54735,L,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,300.25,311.37,1470.1,43.15,100.7,0.0707106781536928,0.0674948558500608,73.44604973871344,7.376125149576798,7.645623294111485,0.0050000000049551,0.0045555555662204,5394.322222221568,54.40722222221935,58.45555555546015,300.3,311.4,1371.0,50.2,109.0,300.3,311.3,1505.0,39.6,107.0
7557,L54736,L,300.3,311.4,1471,37.0,114,0,0,0,0,0,0,300.26,311.36,1471.8,42.57000000000001,103.3,0.0699205899132278,0.0516397780526696,73.22840978745431,7.630356042369905,7.257945837335053,0.0048888888938137,0.0026666666773289,5362.399999999335,58.22233333333092,52.67777777768923,300.3,311.3,1332.0,60.5,112.0,300.3,311.4,1371.0,50.2,109.0
7558,M22417,M,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,300.29,311.37,1503.8,41.21,105.6,0.0567646212623316,0.0674948558500608,112.38307504048224,9.042424699406851,7.275529763065422,0.0032222222270559,0.0045555555662204,12629.955555554669,81.76544444444312,52.9333333332508,300.3,311.4,1471.0,37.0,114.0,300.3,311.3,1332.0,60.5,112.0
7559,M22418,M,300.3,311.4,1386,48.1,119,0,0,0,0,0,0,300.3,311.37,1492.9,41.66,108.0,0.0471404521300428,0.0674948558500608,118.45341325225836,9.283342309989584,7.348469228344343,0.0022222222270248,0.0045555555662204,14031.211111110297,86.18044444444276,53.9999999999237,300.4,311.5,1750.0,27.3,116.0,300.3,311.4,1471.0,37.0,114.0
